시군구,번지,본번,부번,단지명,전용면적(㎡),계약년월,계약일,거래금액(만원),층,건축년도,도로명,해제사유발생일,등기신청일자,거래유형,중개사소재지
광주광역시 광산구 도산동,1138-2,1138,2,대덕1,31.59,202307,27,"5,500",8,1990,송도로 143,,20230801,중개거래,광주 광산구
광주광역시 광산구 도산동,1138-2,1138,2,대덕1,39.15,202307,28,"7,200",7,1990,송도로 143,, ,중개거래,광주 광산구
광주광역시 광산구 도산동,790,790,0,대주피오레1차,84.98,202307,5,"23,250",4,2000,송도로182번길 55,, ,중개거래,광주 광산구
광주광역시 광산구 도산동,1081,1081,0,서경,59.79,202307,13,"14,200",11,1998,도산로 28,, ,중개거래,광주 광산구
광주광역시 광산구 도산동,1281-5,1281,5,서라,59.31,202307,13,"12,300",12,1997,남동길48번길 15,,20230728,중개거래,광주 광산구
광주광역시 광산구 도산동,1317,1317,0,송정우방아이유쉘아파트,70.9225,202307,8,"31,500",12,2019,평동로1100번길 71,,20230717,중개거래,광주 광산구
광주광역시 광산구 도산동,1317,1317,0,송정우방아이유쉘아파트,84.9538,202307,21,"43,000",12,2019,평동로1100번길 71,, ,중개거래,광주 광산구
광주광역시 광산구 도산동,1314,1314,0,우방아이유쉘,59.7926,202307,8,"22,700",10,2016,평동로1098번길 185,,20230803,중개거래,광주 광산구
광주광역시 광산구 도산동,1314,1314,0,우방아이유쉘,59.8407,202307,23,"23,000",10,2016,평동로1098번길 185,, ,중개거래,광주 광산구
광주광역시 광산구 도산동,1314,1314,0,우방아이유쉘,59.5443,202307,27,"22,000",3,2016,평동로1098번길 185,, ,중개거래,광주 광산구
광주광역시 광산구 도산동,1314,1314,0,우방아이유쉘,79.6397,202307,28,"30,900",12,2016,평동로1098번길 185,, ,중개거래,광주 광산구
광주광역시 광산구 도산동,1314,1314,0,우방아이유쉘,79.6397,202307,28,"30,900",12,2016,평동로1098번길 185,20230803, ,중개거래,광주 광산구
광주광역시 광산구 도산동,1314,1314,0,우방아이유쉘,79.6397,202307,29,"29,300",7,2016,평동로1098번길 185,, ,중개거래,광주 광산구
광주광역시 광산구 도산동,826,826,0,카이스트빌1차,34.0522,202307,31,"8,600",9,2002,송도로182번길 15-11,, ,중개거래,광주 동구
광주광역시 광산구 도산동,1136-1,1136,1,호반1,59.95,202307,8,"10,000",2,1995,도산로9번길 35,, ,중개거래,광주 광산구
광주광역시 광산구 도산동,1136-1,1136,1,호반1,59.95,202307,18,"13,000",12,1995,도산로9번길 35,, ,중개거래,광주 광산구
광주광역시 광산구 도산동,782,782,0,호반2차,59.95,202307,12,"13,000",5,1998,송도로162번길 11-6,,20230713,직거래,-
광주광역시 광산구 도산동,782,782,0,호반2차,59.95,202307,15,"13,000",2,1998,송도로162번길 11-6,, ,중개거래,광주 광산구
광주광역시 광산구 도산동,782,782,0,호반2차,59.95,202307,28,"14,300",8,1998,송도로162번길 11-6,, ,중개거래,광주 광산구
광주광역시 광산구 도천동,627-1,627,1,중흥1차,59.94,202307,5,"8,800",1,1995,비아로62번길 7,, ,중개거래,광주 광산구
광주광역시 광산구 도천동,628-1,628,1,중흥2차,59.76,202307,15,"9,400",15,1995,비아로62번길 12,, ,중개거래,광주 광산구
광주광역시 광산구 비아동,152-5,152,5,호반,59.88,202307,26,"12,500",3,1998,비아로 185,, ,중개거래,광주 광산구
광주광역시 광산구 산월동,882-1,882,1,부영1차,84.9763,202307,11,"25,100",1,2003,월계로 170,, ,중개거래,광주 광산구
광주광역시 광산구 산월동,882-1,882,1,부영1차,84.9763,202307,26,"26,500",2,2003,월계로 170,, ,중개거래,광주 광산구
광주광역시 광산구 산월동,885-1,885,1,부영2차,84.7886,202307,1,"27,000",11,2004,첨단중앙로68번길 22,, ,중개거래,광주 광산구
광주광역시 광산구 산월동,885-1,885,1,부영2차,84.7886,202307,13,"26,000",10,2004,첨단중앙로68번길 22,, ,중개거래,광주 광산구
광주광역시 광산구 산월동,885-1,885,1,부영2차,84.7886,202307,21,"25,500",13,2004,첨단중앙로68번길 22,, ,중개거래,광주 광산구
광주광역시 광산구 산월동,883-2,883,2,부영3,84.7886,202307,19,"26,400",12,2005,첨단중앙로68번길 131,, ,중개거래,광주 광산구
광주광역시 광산구 산월동,885-3,885,3,부영그린타운,84.8512,202307,17,"31,000",6,2005,산월로 81,, ,중개거래,"광주 광산구, 광주 북구"
광주광역시 광산구 산월동,885-3,885,3,부영그린타운,84.8512,202307,23,"30,500",14,2005,산월로 81,, ,중개거래,광주 광산구
광주광역시 광산구 산월동,886-2,886,2,부영사랑으로7차,84.9931,202307,18,"30,800",3,2007,산월로 80,, ,중개거래,광주 광산구
광주광역시 광산구 산월동,886-1,886,1,첨단부영6차,84.9931,202307,8,"29,500",1,2006,산월로 64,, ,중개거래,광주 광산구
광주광역시 광산구 산월동,885-2,885,2,호반리젠시빌1,84.3979,202307,14,"24,000",15,2003,첨단중앙로68번길 60,,20230728,직거래,-
광주광역시 광산구 산월동,884-1,884,1,호반리젠시빌2,84.3979,202307,18,"29,000",5,2003,첨단중앙로68번길 100,,20230807,중개거래,광주 광산구
광주광역시 광산구 산월동,884-2,884,2,호반리젠시빌3,84.3979,202307,13,"26,000",1,2003,첨단중앙로68번길 134,, ,중개거래,광주 광산구
광주광역시 광산구 산월동,884-2,884,2,호반리젠시빌3,72.504,202307,17,"27,000",9,2003,첨단중앙로68번길 134,,20230717,직거래,-
광주광역시 광산구 산월동,884-2,884,2,호반리젠시빌3,72.504,202307,28,"30,100",10,2003,첨단중앙로68번길 134,, ,중개거래,"광주 광산구, 광주 북구"
광주광역시 광산구 산월동,883-1,883,1,호반리젠시빌4,83.7154,202307,4,"28,700",3,2003,첨단중앙로68번길 99,, ,중개거래,광주 광산구
광주광역시 광산구 산월동,883-1,883,1,호반리젠시빌4,83.7154,202307,27,"34,400",15,2003,첨단중앙로68번길 99,, ,중개거래,광주 광산구
광주광역시 광산구 산정동,1027,1027,0,다사로움2단지,59.9538,202307,5,"20,900",11,2009,목련로 15,, ,중개거래,광주 광산구
광주광역시 광산구 산정동,1027,1027,0,다사로움2단지,59.9538,202307,12,"19,500",14,2009,목련로 15,, ,중개거래,광주 광산구
광주광역시 광산구 산정동,1027,1027,0,다사로움2단지,59.9451,202307,21,"20,200",13,2009,목련로 15,, ,중개거래,광주 광산구
광주광역시 광산구 산정동,1027,1027,0,다사로움2단지,59.9368,202307,22,"23,000",8,2009,목련로 15,, ,중개거래,광주 광산구
광주광역시 광산구 산정동,1119,1119,0,부영애시앙1차(산정셀트리움),84.8198,202307,4,"30,000",10,2008,목련로 42,, ,중개거래,광주 광산구
광주광역시 광산구 산정동,1119,1119,0,부영애시앙1차(산정셀트리움),84.8198,202307,12,"27,000",12,2008,목련로 42,,20230720,중개거래,광주 광산구
광주광역시 광산구 산정동,1119,1119,0,부영애시앙1차(산정셀트리움),84.8198,202307,19,"30,000",16,2008,목련로 42,, ,중개거래,광주 광산구
광주광역시 광산구 산정동,1119,1119,0,부영애시앙1차(산정셀트리움),84.8198,202307,19,"28,000",15,2008,목련로 42,, ,중개거래,광주 광산구
광주광역시 광산구 산정동,1056,1056,0,부영애시앙2차,84.8198,202307,5,"27,000",13,2008,목련로 41,,20230705,직거래,-
광주광역시 광산구 산정동,1056,1056,0,부영애시앙2차,84.8198,202307,19,"32,000",20,2008,목련로 41,, ,중개거래,광주 광산구
광주광역시 광산구 산정동,1056,1056,0,부영애시앙2차,84.8198,202307,21,"28,900",11,2008,목련로 41,, ,중개거래,광주 광산구
광주광역시 광산구 산정동,1056,1056,0,부영애시앙2차,84.8198,202307,22,"32,500",13,2008,목련로 41,, ,중개거래,광주 광산구
광주광역시 광산구 산정동,1056,1056,0,부영애시앙2차,84.8198,202307,25,"27,900",19,2008,목련로 41,, ,중개거래,광주 광산구
광주광역시 광산구 산정동,1125,1125,0,어등산대방노블랜드,155.494,202307,15,"74,500",3,2013,용아로297번길 17,, ,중개거래,광주 광산구
광주광역시 광산구 산정동,939,939,0,태양,32.28,202307,17,"6,000",9,1988,산정공원로71번길 27,,20230719,중개거래,광주 광산구
광주광역시 광산구 산정동,939,939,0,태양,32.28,202307,18,"5,900",9,1988,산정공원로71번길 27,,20230724,중개거래,광주 광산구
광주광역시 광산구 산정동,939,939,0,태양,32.28,202307,27,"6,300",7,1988,산정공원로71번길 27,,20230801,중개거래,광주 광산구
광주광역시 광산구 산정동,1060,1060,0,하남2지구중흥S-클래스,84.9924,202307,1,"42,700",19,2013,목련로21번길 20,, ,중개거래,"광주 광산구, 광주 북구"
광주광역시 광산구 산정동,1060,1060,0,하남2지구중흥S-클래스,84.9933,202307,11,"41,500",3,2013,목련로21번길 20,, ,중개거래,광주 광산구
광주광역시 광산구 선암동,549,549,0,광주선운지구이지더원3단지,72.6814,202307,20,"38,200",22,2016,선운로 55,, ,중개거래,광주 광산구
광주광역시 광산구 선암동,549,549,0,광주선운지구이지더원3단지,72.6814,202307,26,"37,000",11,2016,선운로 55,, ,중개거래,광주 광산구
광주광역시 광산구 선암동,586,586,0,선운지구다사로움,84.8497,202307,3,"30,000",11,2015,선운로 34,, ,직거래,-
광주광역시 광산구 선암동,586,586,0,선운지구다사로움,49.7426,202307,22,"23,000",14,2015,선운로 34,, ,중개거래,광주 광산구
광주광역시 광산구 선암동,783,783,0,선운지구해광샹그릴라,82.4746,202307,11,"29,000",13,2014,선운로 17,,20230731,직거래,-
광주광역시 광산구 선암동,783,783,0,선운지구해광샹그릴라,82.2457,202307,18,"40,000",11,2014,선운로 17,,20230718,직거래,-
광주광역시 광산구 소촌동,791-22,791,22,EG스위트밸리2차,84.9831,202307,12,"20,500",3,2001,소촌로152번길 5,,20230731,중개거래,광주 광산구
광주광역시 광산구 소촌동,286-1,286,1,모아드림타운1차,36.3544,202307,1,"8,300",7,2000,소촌로86번길 17,, ,중개거래,광주 광산구
광주광역시 광산구 소촌동,286-1,286,1,모아드림타운1차,59.3556,202307,7,"17,900",3,2000,소촌로86번길 17,, ,중개거래,광주 광산구
광주광역시 광산구 소촌동,286-1,286,1,모아드림타운1차,36.3544,202307,11,"8,500",10,2000,소촌로86번길 17,,20230721,직거래,-
광주광역시 광산구 소촌동,290-46,290,46,모아드림타운2차,59.713,202307,6,"15,800",11,2001,소촌로86번길 20-5,,20230807,중개거래,광주 광산구
광주광역시 광산구 소촌동,290-46,290,46,모아드림타운2차,59.7128,202307,10,"16,000",9,2001,소촌로86번길 20-5,, ,중개거래,광주 광산구
광주광역시 광산구 소촌동,290-46,290,46,모아드림타운2차,59.7128,202307,13,"15,900",6,2001,소촌로86번길 20-5,,20230731,중개거래,광주 광산구
광주광역시 광산구 소촌동,506-8,506,8,보양맨션,59.58,202307,1,"9,050",3,1988,송정공원로23번길 2,,20230704,중개거래,광주 광산구
광주광역시 광산구 소촌동,506-8,506,8,보양맨션,61.56,202307,3,"8,000",2,1988,송정공원로23번길 2,,20230720,중개거래,광주 광산구
광주광역시 광산구 소촌동,594-1,594,1,삼라,59.94,202307,8,"12,400",14,1997,어등대로665번길 10,, ,중개거래,광주 광산구
광주광역시 광산구 소촌동,594-1,594,1,삼라,59.94,202307,26,"36,000",1,1997,어등대로665번길 10,, ,직거래,-
광주광역시 광산구 소촌동,414-2,414,2,서라3,59.985,202307,5,"10,200",4,1998,어등대로653번길 89,,20230727,중개거래,광주 광산구
광주광역시 광산구 소촌동,414-2,414,2,서라3,59.7,202307,14,"9,500",2,1998,어등대로653번길 89,, ,중개거래,광주 광산구
광주광역시 광산구 소촌동,869,869,0,소촌동대성베르힐,84.931,202307,18,"28,500",12,2011,소촌로86번길 20-17,, ,중개거래,광주 광산구
광주광역시 광산구 소촌동,603-3,603,3,송광파크맨션3,59.94,202307,10,"11,500",6,1995,어등대로653번길 20,, ,중개거래,광주 서구
광주광역시 광산구 소촌동,290-32,290,32,온세계아이조움,84.7449,202307,4,"22,500",15,2002,소촌로152번길 20,, ,중개거래,광주 광산구
광주광역시 광산구 소촌동,880,880,0,힐스테이트광산,84.9216,202307,12,"46,000",8,2022,어등대로647번북길 8,, ,중개거래,광주 광산구
광주광역시 광산구 송정동,817-5,817,5,광신프로그레스,114.8356,202307,1,"43,000",9,2007,광산로20번길 28,,20230725,중개거래,광주 광산구
광주광역시 광산구 송정동,817-5,817,5,광신프로그레스,84.898,202307,17,"39,000",14,2007,광산로20번길 28,, ,중개거래,광주 광산구
광주광역시 광산구 송정동,880-2,880,2,대천,58.95,202307,5,"9,500",4,1984,송정로51번길 15,, ,중개거래,광주 광산구
광주광역시 광산구 송정동,202,202,0,대화,59.91,202307,5,"11,700",11,1998,송도로212번길 31-8,, ,중개거래,광주 광산구
광주광역시 광산구 송정동,202,202,0,대화,59.91,202307,15,"11,000",3,1998,송도로212번길 31-8,,20230718,중개거래,광주 광산구
광주광역시 광산구 송정동,425-2,425,2,라인1,59.91,202307,10,"11,700",9,1997,용보로27번길 46,, ,중개거래,광주 광산구
광주광역시 광산구 송정동,918-3,918,3,라인2,59.87,202307,12,"15,000",10,1998,상무대로 137-2,, ,중개거래,광주 광산구
광주광역시 광산구 송정동,918-3,918,3,라인2,84.99,202307,13,"21,000",13,1998,상무대로 137-2,, ,중개거래,광주 광산구
광주광역시 광산구 송정동,948-4,948,4,마이다스빌,50.51,202307,31,"8,850",1,1999,평동로1119번길 25,, ,중개거래,광주 광산구
광주광역시 광산구 송정동,593,593,0,모아,59.52,202307,6,"10,500",11,1997,송도로320번길 16-6,,20230801,직거래,-
광주광역시 광산구 송정동,593,593,0,모아,59.52,202307,13,"13,700",5,1997,송도로320번길 16-6,,20230721,중개거래,광주 광산구
광주광역시 광산구 송정동,815-8,815,8,보라맨션,74.25,202307,22,"13,000",7,1991,송정로29번길 31,, ,중개거래,광주 광산구
광주광역시 광산구 송정동,754-2,754,2,송정뜰안애,16.8123,202307,19,"5,400",4,2014,광산로 77-3,,20230731,중개거래,광주 광산구
광주광역시 광산구 송정동,1516,1516,0,송정역모아엘가아파트,62.557,202307,28,"30,000",12,2018,평동로1101번길 40,, ,직거래,-
광주광역시 광산구 송정동,1520,1520,0,송정역숲안애2차,76.447,202307,29,"36,300",10,2021,송정로85번길 10,, ,중개거래,광주 광산구
광주광역시 광산구 송정동,266,266,0,신한화,59.88,202307,12,"11,300",7,1997,내상로 80,, ,중개거래,광주 광산구
광주광역시 광산구 송정동,223,223,0,온세계아이조움,84.5844,202307,7,"25,600",8,2004,송정로 80,, ,중개거래,광주 광산구
광주광역시 광산구 수완동,926,926,0,광주수완6차대방노블랜드,115.9435,202307,24,"83,000",6,2013,왕버들로132번길 35,, ,중개거래,광주 광산구
광주광역시 광산구 수완동,1486,1486,0,모아엘가,84.9331,202307,15,"67,500",20,2009,수완로33번길 76,, ,중개거래,광주 광산구
광주광역시 광산구 수완동,1486,1486,0,모아엘가,84.9331,202307,19,"62,000",1,2009,수완로33번길 76,, ,중개거래,광주 광산구
광주광역시 광산구 수완동,1486,1486,0,모아엘가,79.8427,202307,29,"59,000",15,2009,수완로33번길 76,, ,중개거래,"광주 광산구, 광주 서구"
광주광역시 광산구 수완동,1490,1490,0,수완영무예다음2차,84.7296,202307,9,"42,500",2,2012,수완로33번길 79,, ,중개거래,광주 광산구
광주광역시 광산구 수완동,908,908,0,우미린2차,84.835,202307,7,"50,000",22,2008,왕버들로132번길 22,, ,중개거래,광주 광산구
광주광역시 광산구 수완동,908,908,0,우미린2차,84.9547,202307,10,"44,300",3,2008,왕버들로132번길 22,, ,중개거래,광주 광산구
광주광역시 광산구 수완동,908,908,0,우미린2차,84.9547,202307,12,"50,000",18,2008,왕버들로132번길 22,, ,중개거래,광주 광산구
광주광역시 광산구 수완동,908,908,0,우미린2차,84.9547,202307,16,"50,700",16,2008,왕버들로132번길 22,, ,중개거래,광주 광산구
광주광역시 광산구 수완동,908,908,0,우미린2차,84.9547,202307,17,"44,800",4,2008,왕버들로132번길 22,20230724, ,중개거래,광주 광산구
광주광역시 광산구 수완동,908,908,0,우미린2차,84.9547,202307,17,"44,800",4,2008,왕버들로132번길 22,, ,중개거래,"광주 광산구, 광주 서구"
광주광역시 광산구 수완동,908,908,0,우미린2차,84.9547,202307,22,"50,000",10,2008,왕버들로132번길 22,, ,중개거래,광주 광산구
광주광역시 광산구 수완동,908,908,0,우미린2차,84.835,202307,22,"51,000",21,2008,왕버들로132번길 22,, ,중개거래,광주 광산구
광주광역시 광산구 수완동,908,908,0,우미린2차,84.9626,202307,29,"44,800",2,2008,왕버들로132번길 22,, ,중개거래,광주 광산구
광주광역시 광산구 수완동,913,913,0,코오롱하늘채,103.71,202307,1,"67,000",10,2008,장덕로137번길 39,, ,중개거래,광주 광산구
광주광역시 광산구 수완동,913,913,0,코오롱하늘채,123.38,202307,19,"93,600",1,2008,장덕로137번길 39,, ,중개거래,광주 광산구
광주광역시 광산구 수완동,970,970,0,해솔마을대방노블랜드2차,84.8177,202307,20,"59,000",11,2011,임방울대로358번길 21,, ,중개거래,광주 북구
광주광역시 광산구 신가동,1304,1304,0,대방노블랜드,84.9366,202307,6,"50,000",17,2009,수등로76번길 40,, ,중개거래,광주 광산구
광주광역시 광산구 신가동,1304,1304,0,대방노블랜드,84.9366,202307,9,"45,800",3,2009,수등로76번길 40,, ,중개거래,광주 광산구
광주광역시 광산구 신가동,1304,1304,0,대방노블랜드,84.9366,202307,31,"49,000",3,2009,수등로76번길 40,, ,중개거래,"광주 광산구, 광주 서구"
광주광역시 광산구 신가동,1304,1304,0,대방노블랜드,84.9366,202307,31,"48,500",20,2009,수등로76번길 40,, ,중개거래,광주 광산구
광주광역시 광산구 신가동,1019-1,1019,1,수동리안아파트,59.77,202307,4,"16,500",2,2002,수등로258번길 13,, ,중개거래,광주 광산구
광주광역시 광산구 신가동,1199,1199,0,수완대성베르힐,84.9888,202307,10,"47,500",4,2013,수등로94번길 31,, ,중개거래,"광주 광산구, 광주 북구"
광주광역시 광산구 신가동,1199,1199,0,수완대성베르힐,84.9888,202307,25,"52,000",16,2013,수등로94번길 31,, ,중개거래,광주 광산구
광주광역시 광산구 신가동,1058,1058,0,수완지구호반베르디움1차,84.884,202307,1,"65,000",10,2012,수등로123번길 21,, ,중개거래,광주 광산구
광주광역시 광산구 신가동,1058,1058,0,수완지구호반베르디움1차,84.884,202307,5,"67,000",22,2012,수등로123번길 21,, ,중개거래,광주 광산구
광주광역시 광산구 신가동,1058,1058,0,수완지구호반베르디움1차,84.884,202307,10,"65,500",7,2012,수등로123번길 21,, ,중개거래,광주 광산구
광주광역시 광산구 신가동,1058,1058,0,수완지구호반베르디움1차,84.8832,202307,14,"57,000",3,2012,수등로123번길 21,,20230803,중개거래,광주 광산구
광주광역시 광산구 신가동,1058,1058,0,수완지구호반베르디움1차,84.8832,202307,15,"59,800",10,2012,수등로123번길 21,, ,중개거래,광주 광산구
광주광역시 광산구 신가동,1058,1058,0,수완지구호반베르디움1차,84.884,202307,16,"62,000",4,2012,수등로123번길 21,, ,중개거래,광주 광산구
광주광역시 광산구 신가동,1058,1058,0,수완지구호반베르디움1차,84.884,202307,19,"65,700",9,2012,수등로123번길 21,, ,중개거래,광주 광산구
광주광역시 광산구 신가동,1058,1058,0,수완지구호반베르디움1차,84.884,202307,28,"65,500",13,2012,수등로123번길 21,, ,중개거래,광주 광산구
광주광역시 광산구 신가동,1058,1058,0,수완지구호반베르디움1차,84.9173,202307,29,"60,000",15,2012,수등로123번길 21,, ,중개거래,"광주 광산구, 광주 남구"
광주광역시 광산구 신가동,1200,1200,0,수완진아리채1차,68.7848,202307,23,"42,000",5,2012,하남대로261번길 27,, ,중개거래,광주 광산구
광주광역시 광산구 신가동,1048,1048,0,신창6차호반베르디움,70.9346,202307,11,"32,000",6,2005,신창로35번길 80,, ,중개거래,광주 광산구
광주광역시 광산구 신가동,1030,1030,0,신창7차부영사랑으로,84.9931,202307,4,"30,000",6,2006,신창로35번길 54,,20230731,중개거래,광주 광산구
광주광역시 광산구 신가동,1030,1030,0,신창7차부영사랑으로,84.9931,202307,7,"33,500",12,2006,신창로35번길 54,, ,중개거래,광주 광산구
광주광역시 광산구 신가동,1030,1030,0,신창7차부영사랑으로,84.9931,202307,19,"30,500",14,2006,신창로35번길 54,, ,중개거래,광주 광산구
광주광역시 광산구 신가동,1012,1012,0,우미이노스빌,59.8276,202307,25,"21,000",10,2002,수등로258번길 10,, ,중개거래,"광주 광산구, 광주 남구"
광주광역시 광산구 신가동,302-25,302,25,중흥2,71.345,202307,7,"18,500",14,1998,목련로382번길 79,,20230719,직거래,-
광주광역시 광산구 신가동,302-25,302,25,중흥2,84.66,202307,18,"25,000",9,1998,목련로382번길 79,, ,중개거래,광주 광산구
광주광역시 광산구 신가동,302-25,302,25,중흥2,71.345,202307,20,"17,600",10,1998,목련로382번길 79,, ,중개거래,"광주 남구, 광주 동구"
광주광역시 광산구 신가동,1306,1306,0,중흥S클래스1단지,84.6347,202307,4,"53,000",20,2009,수등로76번길 74,,20230707,중개거래,광주 광산구
광주광역시 광산구 신가동,1306,1306,0,중흥S클래스1단지,84.6347,202307,11,"50,000",6,2009,수등로76번길 74,, ,중개거래,광주 광산구
광주광역시 광산구 신가동,1306,1306,0,중흥S클래스1단지,84.4012,202307,19,"58,500",6,2009,수등로76번길 74,, ,중개거래,광주 광산구
광주광역시 광산구 신가동,1306,1306,0,중흥S클래스1단지,84.9264,202307,24,"45,500",3,2009,수등로76번길 74,, ,중개거래,광주 광산구
광주광역시 광산구 신가동,1055,1055,0,한양수자인,84.8894,202307,1,"43,000",18,2009,수등로123번길 75,,20230710,중개거래,광주 서구
광주광역시 광산구 신가동,1055,1055,0,한양수자인,84.6075,202307,8,"48,500",24,2009,수등로123번길 75,, ,중개거래,광주 광산구
광주광역시 광산구 신가동,1055,1055,0,한양수자인,84.6075,202307,11,"46,000",5,2009,수등로123번길 75,, ,중개거래,광주 광산구
광주광역시 광산구 신가동,1055,1055,0,한양수자인,84.8894,202307,18,"47,000",15,2009,수등로123번길 75,, ,중개거래,광주 광산구
광주광역시 광산구 신가동,1019-2,1019,2,호반리젠시빌1차,84.0624,202307,23,"28,000",2,2001,수등로 280,, ,중개거래,광주 광산구
광주광역시 광산구 신가동,961-1,961,1,호반리젠시빌2차,84.0624,202307,24,"23,000",6,2001,수등로 205,, ,직거래,-
광주광역시 광산구 신창동,1285,1285,0,광주신창동대광로제비앙아파트,73.9152,202307,9,"32,400",15,2016,장신로 306,, ,중개거래,광주 광산구
광주광역시 광산구 신창동,1285,1285,0,광주신창동대광로제비앙아파트,74.6076,202307,26,"33,700",15,2016,장신로 306,, ,중개거래,광주 광산구
광주광역시 광산구 신창동,1290,1290,0,대라수아파트,59.9227,202307,8,"21,000",1,2017,장신로 326,,20230727,중개거래,광주 광산구
광주광역시 광산구 신창동,1108-1,1108,1,신가부영,84.9873,202307,19,"27,900",8,2001,수등로 287,, ,중개거래,광주 광산구
광주광역시 광산구 신창동,1108-1,1108,1,신가부영,84.9873,202307,20,"24,500",17,2001,수등로 287,, ,중개거래,광주 광산구
광주광역시 광산구 신창동,1108-1,1108,1,신가부영,84.9873,202307,29,"27,000",13,2001,수등로 287,, ,중개거래,광주 광산구
광주광역시 광산구 신창동,1270,1270,0,신창2차부영,84.7886,202307,9,"28,100",12,2005,신창로71번길 33,, ,중개거래,광주 광산구
광주광역시 광산구 신창동,1270,1270,0,신창2차부영,84.7886,202307,18,"27,500",1,2005,신창로71번길 33,, ,중개거래,광주 광산구
광주광역시 광산구 신창동,1270,1270,0,신창2차부영,84.7886,202307,25,"29,000",1,2005,신창로71번길 33,, ,중개거래,광주 광산구
광주광역시 광산구 신창동,1270,1270,0,신창2차부영,84.7886,202307,26,"28,000",8,2005,신창로71번길 33,, ,중개거래,광주 광산구
광주광역시 광산구 신창동,1110,1110,0,신창3차부영사랑으로,59.748,202307,1,"18,900",2,2006,신창로161번길 34,, ,중개거래,광주 광산구
광주광역시 광산구 신창동,1110,1110,0,신창3차부영사랑으로,59.748,202307,3,"22,800",9,2006,신창로161번길 34,, ,중개거래,광주 광산구
광주광역시 광산구 신창동,1110,1110,0,신창3차부영사랑으로,59.748,202307,5,"20,000",9,2006,신창로161번길 34,, ,중개거래,광주 광산구
광주광역시 광산구 신창동,1110,1110,0,신창3차부영사랑으로,59.748,202307,6,"21,000",11,2006,신창로161번길 34,, ,중개거래,"광주 광산구, 광주 북구"
광주광역시 광산구 신창동,1110,1110,0,신창3차부영사랑으로,59.748,202307,7,"21,500",8,2006,신창로161번길 34,, ,중개거래,광주 광산구
광주광역시 광산구 신창동,1110,1110,0,신창3차부영사랑으로,59.748,202307,10,"20,900",6,2006,신창로161번길 34,, ,중개거래,광주 광산구
광주광역시 광산구 신창동,1110,1110,0,신창3차부영사랑으로,59.748,202307,10,"22,000",2,2006,신창로161번길 34,,20230720,직거래,-
광주광역시 광산구 신창동,1110,1110,0,신창3차부영사랑으로,59.748,202307,15,"20,500",4,2006,신창로161번길 34,, ,중개거래,광주 광산구
광주광역시 광산구 신창동,1110,1110,0,신창3차부영사랑으로,59.748,202307,15,"22,600",12,2006,신창로161번길 34,, ,중개거래,광주 광산구
광주광역시 광산구 신창동,1110,1110,0,신창3차부영사랑으로,59.748,202307,20,"21,800",11,2006,신창로161번길 34,, ,중개거래,광주 광산구
광주광역시 광산구 신창동,1110,1110,0,신창3차부영사랑으로,59.748,202307,23,"20,200",5,2006,신창로161번길 34,, ,중개거래,광주 광산구
광주광역시 광산구 신창동,1118,1118,0,신창3차호반베르디움,69.4646,202307,11,"29,000",12,2005,신창로161번길 19,, ,중개거래,"광주 광산구, 광주 남구"
광주광역시 광산구 신창동,1118,1118,0,신창3차호반베르디움,84.8581,202307,20,"34,000",13,2005,신창로161번길 19,, ,중개거래,광주 광산구
광주광역시 광산구 신창동,1118,1118,0,신창3차호반베르디움,69.4646,202307,29,"30,500",13,2005,신창로161번길 19,, ,중개거래,광주 광산구
광주광역시 광산구 신창동,1264,1264,0,신창5차부영사랑으로,84.9931,202307,20,"33,500",5,2006,신창로71번길 16,, ,중개거래,광주 광산구
광주광역시 광산구 신창동,1264,1264,0,신창5차부영사랑으로,84.9931,202307,25,"35,000",10,2006,신창로71번길 16,, ,중개거래,광주 광산구
광주광역시 광산구 신창동,1264,1264,0,신창5차부영사랑으로,84.9931,202307,26,"32,500",8,2006,신창로71번길 16,, ,중개거래,광주 광산구
광주광역시 광산구 신창동,1111,1111,0,신창5차호반베르디움,84.9429,202307,20,"35,000",6,2005,왕버들로251번길 27,, ,중개거래,광주 광산구
광주광역시 광산구 신창동,1111,1111,0,신창5차호반베르디움,84.976,202307,22,"38,700",5,2005,왕버들로251번길 27,, ,중개거래,광주 광산구
광주광역시 광산구 신창동,462-2,462,2,신창동모아미래도,36.45,202307,24,"6,000",12,2000,북문대로419번길 27-7,,20230724,중개거래,광주 광산구
광주광역시 광산구 신창동,1187,1187,0,신창부영,84.7886,202307,7,"24,900",8,2005,장신로265번길 22,, ,중개거래,광주 광산구
광주광역시 광산구 신창동,1187,1187,0,신창부영,84.7886,202307,15,"24,200",2,2005,장신로265번길 22,, ,중개거래,광주 광산구
광주광역시 광산구 신창동,1187,1187,0,신창부영,84.7886,202307,17,"25,150",10,2005,장신로265번길 22,, ,중개거래,광주 광산구
광주광역시 광산구 신창동,1187,1187,0,신창부영,84.7886,202307,28,"24,000",2,2005,장신로265번길 22,, ,중개거래,광주 광산구
광주광역시 광산구 신창동,1292,1292,0,신창유탑유블레스리버뷰,84.9882,202307,11,"40,000",3,2020,장신로 306-37,,20230728,중개거래,광주 광산구
광주광역시 광산구 신창동,1292,1292,0,신창유탑유블레스리버뷰,84.9882,202307,21,"44,900",8,2020,장신로 306-37,, ,중개거래,광주 광산구
