시군구,단지명,전용면적(㎡),계약년월,계약일,계약날짜,층,건축나이,거래건수,기준금리,법정동코드,지하철역수,거래금액(만원)
광주광역시 남구 진월동,진아하이빌2차,84.3979,202307,21,2023-07-21,8,19,24,3.5,2915510800,0,31000
광주광역시 남구 진월동,진월3차삼익세라믹아파트,59.4,202307,21,2023-07-21,13,23,24,3.5,2915510800,0,13700
광주광역시 남구 진월동,한국아델리움2차,84.1058,202307,22,2023-07-22,17,12,24,3.5,2915510800,0,53000
광주광역시 남구 진월동,한신1,84.87,202307,22,2023-07-22,3,27,24,3.5,2915510800,0,24500
광주광역시 남구 진월동,협진훼밀리,84.99,202307,26,2023-07-26,7,33,24,3.5,2915510800,0,18500
광주광역시 남구 진월동,호반,32.16,202307,4,2023-07-04,8,24,24,3.5,2915510800,0,5900
광주광역시 남구 진월동,호반,32.16,202307,5,2023-07-05,3,24,24,3.5,2915510800,0,4830
광주광역시 남구 진월동,호반,32.16,202307,20,2023-07-20,1,24,24,3.5,2915510800,0,5400
광주광역시 남구 진월동,호반,32.16,202307,20,2023-07-20,13,24,24,3.5,2915510800,0,5800
광주광역시 남구 행암동,제일풍경채에듀파크1단지,84.3565,202307,2,2023-07-02,6,8,10,3.5,2915511000,0,39350
광주광역시 남구 행암동,제일풍경채에듀파크2단지,84.9184,202307,1,2023-07-01,5,8,10,3.5,2915511000,0,42500
광주광역시 남구 행암동,효천2지구중흥S-클래스,84.9933,202307,1,2023-07-01,16,8,10,3.5,2915511000,0,41500
광주광역시 남구 행암동,효천2지구중흥S-클래스,113.1205,202307,9,2023-07-09,14,8,10,3.5,2915511000,0,60000
광주광역시 남구 행암동,효천2지구중흥S-클래스,84.9933,202307,14,2023-07-14,3,8,10,3.5,2915511000,0,36200
광주광역시 남구 행암동,효천2지구중흥S-클래스,84.9933,202307,28,2023-07-28,6,8,10,3.5,2915511000,0,40700
광주광역시 남구 행암동,효천남해오네뜨1단지,74.97,202307,19,2023-07-19,2,9,10,3.5,2915511000,0,28000
광주광역시 남구 행암동,효천남해오네뜨2단지,74.97,202307,27,2023-07-27,9,9,10,3.5,2915511000,0,29750
광주광역시 남구 행암동,효천엘에이치천년나무6단지아파트,59.67,202307,15,2023-07-15,16,7,10,3.5,2915511000,0,25000
광주광역시 남구 행암동,효천엘에이치천년나무6단지아파트,59.89,202307,21,2023-07-21,2,7,10,3.5,2915511000,0,22600
광주광역시 동구 계림동,계림동금호2,59.703,202307,12,2023-07-12,16,25,26,3.5,2911010900,0,18400
광주광역시 동구 계림동,계림동금호2,59.703,202307,12,2023-07-12,16,25,26,3.5,2911010900,0,18400
광주광역시 동구 계림동,계림아이파크에스케이뷰,72.6919,202307,3,2023-07-03,24,1,26,3.5,2911010900,0,59000
광주광역시 동구 계림동,계림아이파크에스케이뷰,72.6919,202307,11,2023-07-11,22,1,26,3.5,2911010900,0,57000
광주광역시 동구 계림동,그랜드센트럴,59.9055,202307,1,2023-07-01,19,3,26,3.5,2911010900,0,37400
광주광역시 동구 계림동,그랜드센트럴,84.949,202307,1,2023-07-01,15,3,26,3.5,2911010900,0,52700
광주광역시 동구 계림동,그랜드센트럴,59.9048,202307,1,2023-07-01,27,3,26,3.5,2911010900,0,40400
광주광역시 동구 계림동,그랜드센트럴,119.936,202307,3,2023-07-03,7,3,26,3.5,2911010900,0,80000
광주광역시 동구 계림동,그랜드센트럴,84.949,202307,7,2023-07-07,11,3,26,3.5,2911010900,0,55000
광주광역시 동구 계림동,그랜드센트럴,84.9647,202307,16,2023-07-16,28,3,26,3.5,2911010900,0,56500
광주광역시 동구 계림동,그랜드센트럴,59.9048,202307,17,2023-07-17,15,3,26,3.5,2911010900,0,41000
광주광역시 동구 계림동,그랜드센트럴,84.9647,202307,21,2023-07-21,16,3,26,3.5,2911010900,0,50000
광주광역시 동구 계림동,그랜드센트럴,39.8652,202307,26,2023-07-26,18,3,26,3.5,2911010900,0,28500
광주광역시 동구 계림동,그랜드센트럴,39.8652,202307,27,2023-07-27,17,3,26,3.5,2911010900,0,28500
광주광역시 동구 계림동,그랜드센트럴,59.9055,202307,29,2023-07-29,30,3,26,3.5,2911010900,0,40000
광주광역시 동구 계림동,대명,77.73,202307,11,2023-07-11,2,40,26,3.5,2911010900,0,13600
광주광역시 동구 계림동,두산위브,84.8686,202307,1,2023-07-01,9,16,26,3.5,2911010900,0,34500
광주광역시 동구 계림동,두산위브2차,59.8997,202307,6,2023-07-06,4,5,26,3.5,2911010900,0,34000
광주광역시 동구 계림동,두산위브2차,39.862,202307,24,2023-07-24,7,5,26,3.5,2911010900,0,17300
광주광역시 동구 계림동,두산위브2차,39.862,202307,27,2023-07-27,13,5,26,3.5,2911010900,0,17750
광주광역시 동구 계림동,두산위브2차,84.5628,202307,28,2023-07-28,2,5,26,3.5,2911010900,0,43000
광주광역시 동구 계림동,두산위브2차,59.8997,202307,31,2023-07-31,4,5,26,3.5,2911010900,0,34500
광주광역시 동구 계림동,두산위브3차(두산위브더파크),84.9964,202307,12,2023-07-12,15,3,26,3.5,2911010900,0,54000
광주광역시 동구 계림동,두산위브3차(두산위브더파크),59.9903,202307,28,2023-07-28,16,3,26,3.5,2911010900,0,38300
광주광역시 동구 계림동,두산위브3차(두산위브더파크),39.9452,202307,29,2023-07-29,18,3,26,3.5,2911010900,0,22200
광주광역시 동구 계림동,아름진,49.931,202307,12,2023-07-12,7,7,26,3.5,2911010900,0,15200
광주광역시 동구 산수동,동진맨션,77.76,202307,12,2023-07-12,4,39,7,3.5,2911011000,0,25000
광주광역시 동구 산수동,두암그린파크,84.99,202307,22,2023-07-22,3,28,7,3.5,2911011000,0,17500
광주광역시 동구 산수동,무등산광신프로그레스,84.9817,202307,8,2023-07-08,16,5,7,3.5,2911011000,0,34500
광주광역시 동구 산수동,무등산그린웰로제비앙,64.5262,202307,10,2023-07-10,17,4,7,3.5,2911011000,0,36800
광주광역시 동구 산수동,무등산그린웰로제비앙,84.9676,202307,13,2023-07-13,14,4,7,3.5,2911011000,0,49500
광주광역시 동구 산수동,무등산그린웰로제비앙,84.9676,202307,13,2023-07-13,14,4,7,3.5,2911011000,0,49500
광주광역시 동구 산수동,무등산그린웰로제비앙,84.9377,202307,28,2023-07-28,15,4,7,3.5,2911011000,0,44500
광주광역시 동구 소태동,모아미래도,84.64,202307,7,2023-07-07,2,20,9,3.5,2911011900,1,24000
광주광역시 동구 소태동,무등산골드클래스,73.8853,202307,6,2023-07-06,21,5,9,3.5,2911011900,1,42200
광주광역시 동구 소태동,무등산골드클래스,84.9603,202307,11,2023-07-11,17,5,9,3.5,2911011900,1,55000
광주광역시 동구 소태동,무등산골드클래스,84.9603,202307,18,2023-07-18,21,5,9,3.5,2911011900,1,51500
광주광역시 동구 소태동,무등산골드클래스,59.9834,202307,25,2023-07-25,10,5,9,3.5,2911011900,1,34900
광주광역시 동구 소태동,온세계아이조움,84.9453,202307,18,2023-07-18,3,17,9,3.5,2911011900,1,25000
광주광역시 동구 소태동,온세계아이조움,84.9453,202307,22,2023-07-22,15,17,9,3.5,2911011900,1,33800
광주광역시 동구 소태동,진아하이빌,83.3199,202307,20,2023-07-20,11,20,9,3.5,2911011900,1,26500
광주광역시 동구 소태동,진아하이빌,59.9611,202307,31,2023-07-31,3,20,9,3.5,2911011900,1,19000
광주광역시 동구 용산동,광주용산지구2BL계룡리슈빌더포레스트아파트,91.9232,202307,5,2023-07-05,1,4,18,3.5,2911012600,1,53000
광주광역시 동구 용산동,광주용산지구2BL계룡리슈빌더포레스트아파트,106.6583,202307,7,2023-07-07,10,4,18,3.5,2911012600,1,70300
광주광역시 동구 용산동,광주용산지구2BL계룡리슈빌더포레스트아파트,84.9265,202307,7,2023-07-07,1,4,18,3.5,2911012600,1,48000
광주광역시 동구 용산동,광주용산지구2BL계룡리슈빌더포레스트아파트,106.6583,202307,8,2023-07-08,4,4,18,3.5,2911012600,1,70000
광주광역시 동구 용산동,광주용산지구2BL계룡리슈빌더포레스트아파트,84.9512,202307,10,2023-07-10,3,4,18,3.5,2911012600,1,47000
광주광역시 동구 용산동,광주용산지구2BL계룡리슈빌더포레스트아파트,84.9512,202307,14,2023-07-14,3,4,18,3.5,2911012600,1,47500
광주광역시 동구 용산동,광주용산지구2BL계룡리슈빌더포레스트아파트,84.9265,202307,15,2023-07-15,15,4,18,3.5,2911012600,1,49500
광주광역시 동구 용산동,광주용산지구2BL계룡리슈빌더포레스트아파트,84.9717,202307,15,2023-07-15,4,4,18,3.5,2911012600,1,46500
광주광역시 동구 용산동,광주용산지구2BL계룡리슈빌더포레스트아파트,106.6583,202307,16,2023-07-16,7,4,18,3.5,2911012600,1,67500
광주광역시 동구 용산동,광주용산지구2BL계룡리슈빌더포레스트아파트,84.9717,202307,16,2023-07-16,15,4,18,3.5,2911012600,1,51400
광주광역시 동구 용산동,광주용산지구2BL계룡리슈빌더포레스트아파트,84.9717,202307,18,2023-07-18,12,4,18,3.5,2911012600,1,50500
광주광역시 동구 용산동,광주용산지구2BL계룡리슈빌더포레스트아파트,84.9717,202307,19,2023-07-19,19,4,18,3.5,2911012600,1,50400
광주광역시 동구 용산동,광주용산지구2BL계룡리슈빌더포레스트아파트,106.6583,202307,22,2023-07-22,6,4,18,3.5,2911012600,1,67500
광주광역시 동구 용산동,광주용산지구2BL계룡리슈빌더포레스트아파트,76.5319,202307,31,2023-07-31,5,4,18,3.5,2911012600,1,39200
광주광역시 동구 용산동,무등산골드클래스2차,59.5439,202307,1,2023-07-01,15,1,18,3.5,2911012600,1,40500
광주광역시 동구 용산동,용산지구모아엘가에듀파크,84.9024,202307,2,2023-07-02,3,4,18,3.5,2911012600,1,45300
광주광역시 동구 용산동,용산지구모아엘가에듀파크,84.9272,202307,15,2023-07-15,15,4,18,3.5,2911012600,1,51000
광주광역시 동구 용산동,용산지구모아엘가에듀파크,84.9024,202307,29,2023-07-29,11,4,18,3.5,2911012600,1,48000
광주광역시 동구 운림동,라인광명,84.87,202307,5,2023-07-05,7,26,3,3.5,2911012100,0,21000
광주광역시 동구 운림동,라인광명,84.87,202307,14,2023-07-14,10,26,3,3.5,2911012100,0,21000
광주광역시 동구 운림동,무등파크맨션1차,119.83,202307,1,2023-07-01,1,33,3,3.5,2911012100,0,18500
광주광역시 동구 월남동,월남호반베르디움2차,59.9816,202307,30,2023-07-30,14,7,2,3.5,2911012300,0,24500
광주광역시 동구 월남동,월남호반베르디움2차,78.2705,202307,31,2023-07-31,8,7,2,3.5,2911012300,0,30500
광주광역시 동구 학동,금호베스트빌,126.274,202307,6,2023-07-06,13,21,20,3.5,2911012200,2,40500
광주광역시 동구 학동,금호베스트빌,126.274,202307,6,2023-07-06,13,21,20,3.5,2911012200,2,40500
광주광역시 동구 학동,무등산아이파크,84.8412,202307,1,2023-07-01,10,6,20,3.5,2911012200,2,58500
광주광역시 동구 학동,무등산아이파크,84.7496,202307,4,2023-07-04,7,6,20,3.5,2911012200,2,59600
광주광역시 동구 학동,무등산아이파크,84.8412,202307,5,2023-07-05,24,6,20,3.5,2911012200,2,60000
광주광역시 동구 학동,무등산아이파크,84.8412,202307,13,2023-07-13,16,6,20,3.5,2911012200,2,61000
광주광역시 동구 학동,무등산아이파크,84.7496,202307,15,2023-07-15,2,6,20,3.5,2911012200,2,57500
광주광역시 동구 학동,무등산아이파크,101.8442,202307,22,2023-07-22,16,6,20,3.5,2911012200,2,84800
광주광역시 동구 학동,무등산아이파크,84.8412,202307,23,2023-07-23,25,6,20,3.5,2911012200,2,63000
광주광역시 동구 학동,무등산아이파크,74.9979,202307,23,2023-07-23,17,6,20,3.5,2911012200,2,52500
광주광역시 동구 학동,무등산아이파크,74.9979,202307,23,2023-07-23,17,6,20,3.5,2911012200,2,52500
광주광역시 동구 학동,무등산아이파크,84.8412,202307,27,2023-07-27,32,6,20,3.5,2911012200,2,62000
광주광역시 동구 학동,학1마을,84.8,202307,17,2023-07-17,11,16,20,3.5,2911012200,2,29750
광주광역시 동구 학동,학1마을,59.7,202307,19,2023-07-19,14,16,20,3.5,2911012200,2,24500
광주광역시 동구 학동,학1마을,59.97,202307,31,2023-07-31,4,16,20,3.5,2911012200,2,22000
광주광역시 동구 학동,학2마을아파트,84.96,202307,13,2023-07-13,11,12,20,3.5,2911012200,2,33000
광주광역시 동구 학동,학2마을아파트,84.96,202307,14,2023-07-14,7,12,20,3.5,2911012200,2,33500
광주광역시 동구 학동,학2마을아파트,84.8,202307,15,2023-07-15,17,12,20,3.5,2911012200,2,35800
광주광역시 동구 학동,학2마을아파트,84.78,202307,15,2023-07-15,2,12,20,3.5,2911012200,2,37000
광주광역시 동구 학동,학동남해오네뜨,84.9933,202307,1,2023-07-01,7,9,20,3.5,2911012200,2,32200
광주광역시 북구 각화동,각화골드클래스,84.9701,202307,1,2023-07-01,6,6,25,3.5,2917011300,0,36800
광주광역시 북구 각화동,각화골드클래스,84.968,202307,2,2023-07-02,13,6,25,3.5,2917011300,0,35000
광주광역시 북구 각화동,각화골드클래스,59.9889,202307,6,2023-07-06,1,6,25,3.5,2917011300,0,27500
광주광역시 북구 각화동,각화골드클래스,59.9889,202307,22,2023-07-22,13,6,25,3.5,2917011300,0,26000
광주광역시 북구 각화동,각화골드클래스,84.9701,202307,24,2023-07-24,25,6,25,3.5,2917011300,0,38500
광주광역시 북구 각화동,각화골드클래스,84.9701,202307,24,2023-07-24,17,6,25,3.5,2917011300,0,37400
광주광역시 북구 각화동,각화골드클래스,84.9701,202307,29,2023-07-29,16,6,25,3.5,2917011300,0,38000
광주광역시 북구 각화동,각화센트럴파크3차,59.9987,202307,28,2023-07-28,3,0,25,3.5,2917011300,0,26090
광주광역시 북구 각화동,각화센트럴파크서희스타힐스,72.9796,202307,3,2023-07-03,4,3,25,3.5,2917011300,0,35000
광주광역시 북구 각화동,각화센트럴파크서희스타힐스,84.9796,202307,4,2023-07-04,12,3,25,3.5,2917011300,0,40200
광주광역시 북구 각화동,각화센트럴파크서희스타힐스,84.9796,202307,8,2023-07-08,17,3,25,3.5,2917011300,0,38500
광주광역시 북구 각화동,각화센트럴파크서희스타힐스,72.9796,202307,18,2023-07-18,24,3,25,3.5,2917011300,0,35500
광주광역시 북구 각화동,각화센트럴파크서희스타힐스,84.9796,202307,20,2023-07-20,18,3,25,3.5,2917011300,0,38700
광주광역시 북구 각화동,각화센트럴파크서희스타힐스,84.9796,202307,28,2023-07-28,27,3,25,3.5,2917011300,0,42800
광주광역시 북구 각화동,무등파크1,59.85,202307,13,2023-07-13,3,35,25,3.5,2917011300,0,8000
광주광역시 북구 각화동,무등파크1,59.85,202307,21,2023-07-21,3,35,25,3.5,2917011300,0,8400
광주광역시 북구 각화동,무등파크1,59.85,202307,25,2023-07-25,6,35,25,3.5,2917011300,0,11000
광주광역시 북구 각화동,휴먼파크서희스타힐스,76.7843,202307,15,2023-07-15,8,6,25,3.5,2917011300,0,34500
광주광역시 북구 각화동,휴먼파크서희스타힐스,76.7843,202307,16,2023-07-16,5,6,25,3.5,2917011300,0,36000
광주광역시 북구 각화동,힐스테이트각화,84.9442,202307,7,2023-07-07,26,5,25,3.5,2917011300,0,45000
광주광역시 북구 각화동,힐스테이트각화,79.9219,202307,14,2023-07-14,8,5,25,3.5,2917011300,0,41000
광주광역시 북구 각화동,힐스테이트각화,59.9891,202307,18,2023-07-18,22,5,25,3.5,2917011300,0,32000
광주광역시 북구 각화동,힐스테이트각화,59.9809,202307,25,2023-07-25,25,5,25,3.5,2917011300,0,33500
광주광역시 북구 각화동,힐스테이트각화,79.9219,202307,29,2023-07-29,19,5,25,3.5,2917011300,0,40300
광주광역시 북구 각화동,힐스테이트각화,84.9442,202307,31,2023-07-31,13,5,25,3.5,2917011300,0,45500
광주광역시 북구 동림동,동림대광로제비앙,74.7877,202307,4,2023-07-04,6,3,22,3.5,2917010800,0,36500
광주광역시 북구 동림동,동림대광로제비앙,74.7877,202307,13,2023-07-13,8,3,22,3.5,2917010800,0,37300
광주광역시 북구 동림동,동림대광로제비앙,84.9779,202307,13,2023-07-13,14,3,22,3.5,2917010800,0,44000
광주광역시 북구 동림동,동림푸른주공,59.99,202307,28,2023-07-28,9,25,22,3.5,2917010800,0,11500
광주광역시 북구 동림동,동림푸른주공3,59.99,202307,1,2023-07-01,3,26,22,3.5,2917010800,0,12000
광주광역시 북구 동림동,동림푸른주공3,59.94,202307,11,2023-07-11,6,26,22,3.5,2917010800,0,13500
광주광역시 북구 동림동,동림푸른주공3,59.99,202307,18,2023-07-18,10,26,22,3.5,2917010800,0,16300
광주광역시 북구 동림동,동림푸른주공3,59.99,202307,22,2023-07-22,10,26,22,3.5,2917010800,0,15450
광주광역시 북구 동림동,동림푸른주공3,59.99,202307,26,2023-07-26,14,26,22,3.5,2917010800,0,14900
광주광역시 북구 동림동,동림푸른주공4,84.79,202307,15,2023-07-15,20,25,22,3.5,2917010800,0,24600
광주광역시 북구 동림동,동림푸른주공4,65.68,202307,15,2023-07-15,18,25,22,3.5,2917010800,0,17000
광주광역시 북구 동림동,삼익,84.87,202307,6,2023-07-06,5,27,22,3.5,2917010800,0,20600
광주광역시 북구 동림동,삼익,84.87,202307,20,2023-07-20,10,27,22,3.5,2917010800,0,15500
광주광역시 북구 동림동,삼익,59.97,202307,22,2023-07-22,9,27,22,3.5,2917010800,0,11055
광주광역시 북구 동림동,삼호가든,124.92,202307,25,2023-07-25,11,18,22,3.5,2917010800,0,27200
광주광역시 북구 동림동,우미2,59.79,202307,15,2023-07-15,20,32,22,3.5,2917010800,0,8000
광주광역시 북구 동림동,우미2,59.77,202307,26,2023-07-26,14,32,22,3.5,2917010800,0,8450
광주광역시 북구 동림동,우미2,59.79,202307,29,2023-07-29,19,32,22,3.5,2917010800,0,10000
광주광역시 북구 동림동,운암산코오롱하늘채,84.6815,202307,6,2023-07-06,23,5,22,3.5,2917010800,0,42000
광주광역시 북구 동림동,운암산코오롱하늘채,84.6815,202307,9,2023-07-09,1,5,22,3.5,2917010800,0,38000
광주광역시 북구 동림동,운암산코오롱하늘채,64.2602,202307,17,2023-07-17,11,5,22,3.5,2917010800,0,35000
광주광역시 북구 동림동,운암산코오롱하늘채,84.6815,202307,31,2023-07-31,19,5,22,3.5,2917010800,0,45400
광주광역시 북구 두암동,광신(11동),83.88,202307,7,2023-07-07,4,39,28,3.5,2917011400,0,11000
광주광역시 북구 두암동,광신(11동),83.88,202307,19,2023-07-19,13,39,28,3.5,2917011400,0,11100
광주광역시 북구 두암동,"광신(8,9,10동)",65.34,202307,28,2023-07-28,5,40,28,3.5,2917011400,0,10000
광주광역시 북구 두암동,광일맨션,72.51,202307,26,2023-07-26,2,40,28,3.5,2917011400,0,8500
광주광역시 북구 두암동,두암현대,146.88,202307,20,2023-07-20,13,25,28,3.5,2917011400,0,35000
광주광역시 북구 두암동,두암현대,84.97,202307,21,2023-07-21,4,25,28,3.5,2917011400,0,21500
광주광역시 북구 두암동,모아미래도,84.9822,202307,18,2023-07-18,7,20,28,3.5,2917011400,0,22800
광주광역시 북구 두암동,무등파크2,59.97,202307,6,2023-07-06,9,29,28,3.5,2917011400,0,10000
광주광역시 북구 두암동,무등파크맨션,84.9,202307,13,2023-07-13,11,31,28,3.5,2917011400,0,15500
광주광역시 북구 두암동,무등파크맨션,84.85,202307,14,2023-07-14,20,31,28,3.5,2917011400,0,17000
광주광역시 북구 두암동,무등파크맨션,84.85,202307,14,2023-07-14,7,31,28,3.5,2917011400,0,15400
광주광역시 북구 두암동,미라보4,59.925,202307,15,2023-07-15,8,29,28,3.5,2917011400,0,10900
광주광역시 북구 두암동,반석힐라아파트,31.77,202307,24,2023-07-24,8,23,28,3.5,2917011400,0,4000
광주광역시 북구 두암동,부영,60,202307,18,2023-07-18,9,35,28,3.5,2917011400,0,12000
광주광역시 북구 두암동,양서맨션,76.69,202307,8,2023-07-08,1,44,28,3.5,2917011400,0,13200
광주광역시 북구 두암동,율곡타운(주공1),41.85,202307,7,2023-07-07,6,30,28,3.5,2917011400,0,8700
광주광역시 북구 두암동,율곡타운(주공1),41.85,202307,15,2023-07-15,14,30,28,3.5,2917011400,0,10300
광주광역시 북구 두암동,율곡타운(주공1),41.85,202307,17,2023-07-17,15,30,28,3.5,2917011400,0,6400
광주광역시 북구 두암동,율곡타운(주공1),49.77,202307,26,2023-07-26,12,30,28,3.5,2917011400,0,11750
광주광역시 북구 두암동,주공3,41.85,202307,5,2023-07-05,7,29,28,3.5,2917011400,0,7000
광주광역시 북구 두암동,주공3,41.85,202307,9,2023-07-09,14,29,28,3.5,2917011400,0,7000
광주광역시 북구 두암동,주공3,49.77,202307,11,2023-07-11,6,29,28,3.5,2917011400,0,9300
광주광역시 북구 두암동,주공3,41.85,202307,21,2023-07-21,2,29,28,3.5,2917011400,0,6400
광주광역시 북구 두암동,주공3,41.85,202307,24,2023-07-24,6,29,28,3.5,2917011400,0,6500
광주광역시 북구 두암동,주공3,41.85,202307,25,2023-07-25,2,29,28,3.5,2917011400,0,7700
광주광역시 북구 두암동,중흥에스-클래스,150.0024,202307,15,2023-07-15,20,17,28,3.5,2917011400,0,49000
광주광역시 북구 두암동,현대2,99.957,202307,14,2023-07-14,19,23,28,3.5,2917011400,0,34000
광주광역시 북구 두암동,현대2,99.957,202307,20,2023-07-20,13,23,28,3.5,2917011400,0,34000
광주광역시 북구 매곡동,AM-City,30.2693,202307,5,2023-07-05,8,10,8,3.5,2917011700,0,6000
광주광역시 북구 매곡동,공간빌리지,59.94,202307,25,2023-07-25,6,32,8,3.5,2917011700,0,8800
광주광역시 북구 매곡동,대성베르힐,84.8488,202307,13,2023-07-13,1,18,8,3.5,2917011700,0,28000
광주광역시 북구 매곡동,동남맨션,84.99,202307,9,2023-07-09,10,33,8,3.5,2917011700,0,13800
광주광역시 북구 매곡동,매곡대광로제비앙,80.3123,202307,14,2023-07-14,6,6,8,3.5,2917011700,0,31000
광주광역시 북구 매곡동,삼익,84.87,202307,17,2023-07-17,7,31,8,3.5,2917011700,0,16200
광주광역시 북구 매곡동,삼익,84.87,202307,21,2023-07-21,1,31,8,3.5,2917011700,0,16000
광주광역시 북구 매곡동,호반2,59.95,202307,31,2023-07-31,20,28,8,3.5,2917011700,0,11000
광주광역시 북구 문흥동,공간,59.97,202307,3,2023-07-03,4,29,26,3.5,2917011200,0,16000
광주광역시 북구 문흥동,공간,59.97,202307,13,2023-07-13,12,29,26,3.5,2917011200,0,13900
광주광역시 북구 문흥동,금호,84.84,202307,3,2023-07-03,6,28,26,3.5,2917011200,0,23000
광주광역시 북구 문흥동,금호,84.84,202307,10,2023-07-10,1,28,26,3.5,2917011200,0,22500
광주광역시 북구 문흥동,대주1,30.33,202307,3,2023-07-03,13,35,26,3.5,2917011200,0,4100
광주광역시 북구 문흥동,대주1,30.33,202307,3,2023-07-03,13,35,26,3.5,2917011200,0,4100
광주광역시 북구 문흥동,대주2,59.91,202307,10,2023-07-10,2,35,26,3.5,2917011200,0,10000
광주광역시 북구 문흥동,대주2,49.98,202307,17,2023-07-17,14,35,26,3.5,2917011200,0,7600
광주광역시 북구 문흥동,대주2,59.91,202307,19,2023-07-19,8,35,26,3.5,2917011200,0,9500
광주광역시 북구 문흥동,대주2,59.91,202307,28,2023-07-28,2,35,26,3.5,2917011200,0,9500
광주광역시 북구 문흥동,라인,59.965,202307,13,2023-07-13,1,29,26,3.5,2917011200,0,12000
광주광역시 북구 문흥동,라인,59.97,202307,22,2023-07-22,11,29,26,3.5,2917011200,0,14500
광주광역시 북구 문흥동,라인동산,84.86,202307,1,2023-07-01,10,29,26,3.5,2917011200,0,26500
광주광역시 북구 문흥동,라인동산,84.86,202307,1,2023-07-01,10,29,26,3.5,2917011200,0,26500
광주광역시 북구 문흥동,라인동산,84.86,202307,11,2023-07-11,3,29,26,3.5,2917011200,0,23700
광주광역시 북구 문흥동,우미2,84.87,202307,27,2023-07-27,3,29,26,3.5,2917011200,0,17000
광주광역시 북구 문흥동,우성,96.64,202307,30,2023-07-30,8,33,26,3.5,2917011200,0,17000
광주광역시 북구 문흥동,주공,59.39,202307,12,2023-07-12,7,33,26,3.5,2917011200,0,13500
광주광역시 북구 문흥동,주공,45.77,202307,17,2023-07-17,15,33,26,3.5,2917011200,0,9000
광주광역시 북구 문흥동,중흥파크맨션1,84.99,202307,3,2023-07-03,4,29,26,3.5,2917011200,0,17300
광주광역시 북구 문흥동,중흥파크맨션1,84.99,202307,7,2023-07-07,4,29,26,3.5,2917011200,0,18000
광주광역시 북구 문흥동,중흥파크맨션1,84.99,202307,10,2023-07-10,10,29,26,3.5,2917011200,0,17500
광주광역시 북구 문흥동,중흥파크맨션1,84.99,202307,24,2023-07-24,8,29,26,3.5,2917011200,0,18500
광주광역시 북구 문흥동,중흥파크맨션2,59.965,202307,24,2023-07-24,3,29,26,3.5,2917011200,0,11900
광주광역시 북구 문흥동,중흥파크맨션3,59.97,202307,3,2023-07-03,7,29,26,3.5,2917011200,0,15700
광주광역시 북구 문흥동,해광,84.96,202307,27,2023-07-27,6,29,26,3.5,2917011200,0,19500
광주광역시 북구 본촌동,부영사랑으로,84.9931,202307,1,2023-07-01,22,16,15,3.5,2917012600,0,33300
광주광역시 북구 본촌동,부영사랑으로,84.9931,202307,19,2023-07-19,10,16,15,3.5,2917012600,0,28000
광주광역시 북구 본촌동,부영사랑으로,84.9931,202307,20,2023-07-20,2,16,15,3.5,2917012600,0,26500
광주광역시 북구 본촌동,양산지구현진에버빌,84.98,202307,14,2023-07-14,5,17,15,3.5,2917012600,0,38800
광주광역시 북구 본촌동,힐스테이트본촌,84.9976,202307,1,2023-07-01,4,4,15,3.5,2917012600,0,47200
광주광역시 북구 본촌동,힐스테이트본촌,84.9976,202307,1,2023-07-01,5,4,15,3.5,2917012600,0,48500
광주광역시 북구 본촌동,힐스테이트본촌,84.9976,202307,3,2023-07-03,6,4,15,3.5,2917012600,0,48300
광주광역시 북구 본촌동,힐스테이트본촌,84.9976,202307,5,2023-07-05,16,4,15,3.5,2917012600,0,47500
광주광역시 북구 본촌동,힐스테이트본촌,68.0045,202307,15,2023-07-15,12,4,15,3.5,2917012600,0,36500
광주광역시 북구 본촌동,힐스테이트본촌,84.9976,202307,21,2023-07-21,10,4,15,3.5,2917012600,0,48500
광주광역시 북구 본촌동,힐스테이트본촌,84.9976,202307,22,2023-07-22,6,4,15,3.5,2917012600,0,45000
광주광역시 북구 본촌동,힐스테이트본촌,84.9976,202307,26,2023-07-26,2,4,15,3.5,2917012600,0,46000
광주광역시 북구 본촌동,힐스테이트본촌,64.8467,202307,27,2023-07-27,18,4,15,3.5,2917012600,0,38000
광주광역시 북구 본촌동,힐스테이트본촌,64.8467,202307,28,2023-07-28,23,4,15,3.5,2917012600,0,38000
광주광역시 북구 본촌동,힐스테이트본촌,84.9976,202307,30,2023-07-30,18,4,15,3.5,2917012600,0,48700
광주광역시 북구 북동,정한파인시티,47.3,202307,6,2023-07-06,13,6,4,3.5,2917010400,0,25000
광주광역시 북구 북동,정한파인시티,47.3,202307,15,2023-07-15,8,6,4,3.5,2917010400,0,26000
광주광역시 북구 북동,정한파인시티,47.3,202307,15,2023-07-15,10,6,4,3.5,2917010400,0,26000
광주광역시 북구 북동,정한파인시티,47.3,202307,25,2023-07-25,14,6,4,3.5,2917010400,0,24000
광주광역시 북구 삼각동,드림네스트삼각1차,84.4375,202307,6,2023-07-06,4,5,15,3.5,2917011600,0,22000
광주광역시 북구 삼각동,모아호반,59.79,202307,13,2023-07-13,5,28,15,3.5,2917011600,0,12500
광주광역시 북구 삼각동,삼각동그린타운,59.82,202307,4,2023-07-04,16,26,15,3.5,2917011600,0,12500
광주광역시 북구 삼각동,삼각동그린타운,69.91,202307,8,2023-07-08,19,26,15,3.5,2917011600,0,18500
