,시군구,단지명,전용면적(㎡),계약년월,계약일,계약날짜,층,건축나이,거래건수,기준금리,법정동코드,지하철역수,거래금액(만원),예측 금액
850,광주광역시 북구 운암동,운암동롯데캐슬1단지,122.2947,202307,26,2023-07-26,9,17,21,3.5,2917010900,0,"46,850",41921.476530086715
23,광주광역시 광산구 산월동,부영1차,84.9763,202307,26,2023-07-26,2,20,17,3.5,2920011700,0,"26,500",29890.633752820082
905,광주광역시 북구 중흥동,모아1,84.99,202307,26,2023-07-26,7,32,7,3.5,2917010100,0,"23,000",25296.756122424267
1112,광주광역시 서구 화정동,라인동산,84.97,202307,26,2023-07-26,7,31,42,3.5,2914011900,1,"23,000",26826.25077238679
924,광주광역시 서구 금호동,금호시영5단지,59.82,202307,26,2023-07-26,7,29,41,3.5,2914013000,0,"13,000",21764.455295552965
605,광주광역시 북구 동림동,동림푸른주공3,59.99,202307,26,2023-07-26,14,26,22,3.5,2917010800,0,"14,900",22720.970004832838
176,광주광역시 광산구 신창동,신창5차부영사랑으로,84.9931,202307,26,2023-07-26,8,17,38,3.5,2920011800,0,"32,500",31772.085777005646
21,광주광역시 광산구 비아동,호반,59.88,202307,26,2023-07-26,3,25,1,3.5,2920011200,0,"12,500",21418.44498435408
1068,광주광역시 서구 치평동,한국,59.975,202307,26,2023-07-26,15,25,32,3.5,2914012000,0,"19,500",24344.339915046003
203,광주광역시 광산구 쌍암동,힐스테이트리버파크,84.95,202307,26,2023-07-26,3,4,15,3.5,2920011600,0,"59,800",37965.977837497834
613,광주광역시 북구 동림동,우미2,59.77,202307,26,2023-07-26,14,32,22,3.5,2917010800,0,"8,450",19662.907014453318
334,광주광역시 광산구 하남동,부영사랑으로,84.8198,202307,26,2023-07-26,1,14,12,3.5,2920012500,0,"26,700",32796.719258459285
472,광주광역시 남구 진월동,협진훼밀리,84.99,202307,26,2023-07-26,7,33,24,3.5,2915510800,0,"18,500",25313.257531856652
364,광주광역시 남구 백운동,루엔시티,115.75,202307,26,2023-07-26,1,12,13,3.5,2915510500,0,"41,500",42862.28119810484
215,광주광역시 광산구 우산동,세계수영선수촌 중흥에스-클래스 센트럴,75.9493,202307,26,2023-07-26,15,3,35,3.5,2920010900,0,"38,000",37069.81955731241
1097,광주광역시 서구 풍암동,중흥호반,59.46,202307,26,2023-07-26,6,23,26,3.5,2914012800,0,"18,200",24632.345070980955
159,광주광역시 광산구 신창동,신창2차부영,84.7886,202307,26,2023-07-26,8,18,38,3.5,2920011800,0,"28,000",31221.940914819483
365,광주광역시 남구 백운동,벽산,59.93,202307,26,2023-07-26,4,25,13,3.5,2915510500,0,"14,800",23090.689452027436
692,광주광역시 북구 본촌동,힐스테이트본촌,84.9976,202307,26,2023-07-26,2,4,15,3.5,2917012600,0,"46,000",38981.85530451825
1043,광주광역시 서구 유촌동,유촌동다이아빌,59.9785,202307,26,2023-07-26,15,18,7,3.5,2914011600,0,"17,000",27877.466929824557
1045,광주광역시 서구 유촌동,호반리젠시빌,80.779,202307,26,2023-07-26,3,22,7,3.5,2914011600,0,"33,300",30095.485213553067
151,광주광역시 광산구 신창동,광주신창동대광로제비앙아파트,74.6076,202307,26,2023-07-26,15,7,38,3.5,2920011800,0,"33,700",34739.49068487948
863,광주광역시 북구 일곡동,대림1,59.935,202307,26,2023-07-26,20,26,30,3.5,2917012700,0,"19,500",23095.628043297213
637,광주광역시 북구 두암동,율곡타운(주공1),49.77,202307,26,2023-07-26,12,30,28,3.5,2917011400,0,"11,750",18114.53610824095
352,광주광역시 남구 방림동,모아,83.91,202307,26,2023-07-26,15,34,8,3.5,2915511400,0,"18,500",25097.969445676077
622,광주광역시 북구 두암동,광일맨션,72.51,202307,26,2023-07-26,2,40,28,3.5,2917011400,0,"8,500",17927.523055789992
913,광주광역시 서구 광천동,e편한세상,84.8921,202307,26,2023-07-26,8,13,9,3.5,2914011500,0,"53,200",35923.52868713578
9,광주광역시 광산구 도산동,우방아이유쉘,59.5443,202307,27,2023-07-27,3,7,19,3.5,2920010200,1,"22,000",30333.982601830736
1120,광주광역시 서구 화정동,유니버시아드힐스테이트1단지,84.98,202307,27,2023-07-27,17,7,42,3.5,2914011900,1,"57,800",39510.4126065881
55,광주광역시 광산구 산정동,태양,32.28,202307,27,2023-07-27,7,35,19,3.5,2920012700,0,"6,300",10000.427709530573
38,광주광역시 광산구 산월동,호반리젠시빌4,83.7154,202307,27,2023-07-27,15,20,17,3.5,2920011700,0,"34,400",30446.79531309195
0,광주광역시 광산구 도산동,대덕1,31.59,202307,27,2023-07-27,8,33,19,3.5,2920010200,1,"5,500",10902.789084572345
680,광주광역시 북구 문흥동,해광,84.96,202307,27,2023-07-27,6,29,26,3.5,2917011200,0,"19,500",26705.491819786374
563,광주광역시 동구 학동,무등산아이파크,84.8412,202307,27,2023-07-27,32,6,20,3.5,2911012200,2,"62,000",42064.256934529636
931,광주광역시 서구 금호동,라인,84.728,202307,27,2023-07-27,1,30,41,3.5,2914013000,0,"17,800",26872.385400154162
373,광주광역시 남구 봉선동,금호2,84.83,202307,27,2023-07-27,3,28,39,3.5,2915511500,0,"47,500",27498.16405033134
693,광주광역시 북구 본촌동,힐스테이트본촌,64.8467,202307,27,2023-07-27,18,4,15,3.5,2917012600,0,"38,000",35181.79600511072
484,광주광역시 남구 행암동,효천남해오네뜨2단지,74.97,202307,27,2023-07-27,9,9,10,3.5,2915511000,0,"29,750",35064.30543670105
712,광주광역시 북구 삼각동,우미,59.66,202307,27,2023-07-27,4,29,15,3.5,2917011600,0,"16,400",20484.28446648596
919,광주광역시 서구 금호동,금호2지구도시공사,59.94,202307,27,2023-07-27,9,24,41,3.5,2914013000,0,"18,100",24429.90685994411
963,광주광역시 서구 내방동,솔뫼타운,46.365,202307,27,2023-07-27,16,24,6,3.5,2914012100,0,"10,200",21657.02654616069
447,광주광역시 남구 주월동,현대2,59.4,202307,27,2023-07-27,1,28,16,3.5,2915510600,0,"10,000",21258.693234350532
216,광주광역시 광산구 우산동,세계수영선수촌 중흥에스-클래스 센트럴,84.9276,202307,27,2023-07-27,14,3,35,3.5,2920010900,0,"43,000",39168.48419326404
500,광주광역시 동구 계림동,그랜드센트럴,39.8652,202307,27,2023-07-27,17,3,26,3.5,2911010900,0,"28,500",31723.857188162394
506,광주광역시 동구 계림동,두산위브2차,39.862,202307,27,2023-07-27,13,5,26,3.5,2911010900,0,"17,750",30456.740155592095
783,광주광역시 북구 연제동,힐스테이트연제,84.9934,202307,27,2023-07-27,17,3,21,3.5,2917012900,0,"50,900",40467.787007126026
276,광주광역시 광산구 월계동,우미3,59.83,202307,27,2023-07-27,5,26,18,3.5,2920011500,0,"18,000",21019.907088011503
327,광주광역시 광산구 장덕동,진흥더루벤스,84.967,202307,27,2023-07-27,11,14,30,3.5,2920012300,0,"38,300",33475.03933263896
869,광주광역시 북구 일곡동,쌍용,96.87,202307,27,2023-07-27,15,26,30,3.5,2917012700,0,"35,000",31670.493037396576
997,광주광역시 서구 쌍촌동,광명중흥,84.99,202307,27,2023-07-27,1,31,39,3.5,2914011800,2,"19,000",26437.25359637011
876,광주광역시 북구 일곡동,청솔,48.45,202307,27,2023-07-27,12,23,30,3.5,2917012700,0,"10,050",21299.54594814591
670,광주광역시 북구 문흥동,우미2,84.87,202307,27,2023-07-27,3,29,26,3.5,2917011200,0,"17,000",26485.286315636244
427,광주광역시 남구 임암동,효천1중흥에스-클래스에코파크,84.9772,202307,28,2023-07-28,2,4,13,3.5,2915511100,0,"45,000",39515.037675086875
421,광주광역시 남구 월산동,제일파크맨션,66.73,202307,28,2023-07-28,3,37,3,3.5,2915510400,0,"9,350",18664.642649245914
238,광주광역시 광산구 우산동,하남주공(2단지),38.64,202307,28,2023-07-28,12,32,35,3.5,2920010900,0,"7,700",13351.109087030869
664,광주광역시 북구 문흥동,대주2,59.91,202307,28,2023-07-28,2,35,26,3.5,2917011200,0,"9,500",17395.786956808995
1054,광주광역시 서구 치평동,라인대주,59.87,202307,28,2023-07-28,1,26,32,3.5,2914012000,0,"23,000",22891.83035186259
510,광주광역시 동구 계림동,두산위브3차(두산위브더파크),59.9903,202307,28,2023-07-28,16,3,26,3.5,2911010900,0,"38,300",36510.21989536425
621,광주광역시 북구 두암동,"광신(8,9,10동)",65.34,202307,28,2023-07-28,5,40,28,3.5,2917011400,0,"10,000",16397.209308022168
694,광주광역시 북구 본촌동,힐스테이트본촌,64.8467,202307,28,2023-07-28,23,4,15,3.5,2917012600,0,"38,000",35512.63742555538
258,광주광역시 광산구 운남동,운남주공5단지,84.77,202307,28,2023-07-28,18,26,31,3.5,2920012000,0,"22,000",27879.73870516615
804,광주광역시 북구 오치동,주공,52.09,202307,28,2023-07-28,12,31,23,3.5,2917011500,0,"12,000",18178.316273722332
269,광주광역시 광산구 운남동,운남주공8단지,59.41,202307,28,2023-07-28,14,23,31,3.5,2920012000,0,"17,575",23002.812581031118
335,광주광역시 광산구 하남동,부영사랑으로,84.8198,202307,28,2023-07-28,16,14,12,3.5,2920012500,0,"30,000",33789.24351979373
723,광주광역시 북구 신용동,광주첨단2지구사랑으로부영,60.4624,202307,28,2023-07-28,12,10,32,3.5,2917013000,0,"27,500",30704.616061974782
724,광주광역시 북구 신용동,광주첨단2지구사랑으로부영,84.3616,202307,28,2023-07-28,16,10,32,3.5,2917013000,0,"34,000",36731.82497042976
36,광주광역시 광산구 산월동,호반리젠시빌3,72.504,202307,28,2023-07-28,10,20,17,3.5,2920011700,0,"30,100",27412.67957571149
1100,광주광역시 서구 풍암동,한국아델리움,130.5085,202307,28,2023-07-28,11,14,26,3.5,2914012800,0,"63,000",46601.8093126365
860,광주광역시 북구 운암동,현대,84.3,202307,28,2023-07-28,11,31,21,3.5,2917010900,0,"19,000",25880.887341347057
600,광주광역시 북구 동림동,동림푸른주공,59.99,202307,28,2023-07-28,9,25,22,3.5,2917010800,0,"11,500",22890.964743128512
482,광주광역시 남구 행암동,효천2지구중흥S-클래스,84.9933,202307,28,2023-07-28,6,8,10,3.5,2915511000,0,"40,700",37783.4383434155
1134,광주광역시 서구 화정동,한양,59.972,202307,28,2023-07-28,8,25,42,3.5,2914011900,1,"12,000",23869.95938915992
507,광주광역시 동구 계림동,두산위브2차,84.5628,202307,28,2023-07-28,2,5,26,3.5,2911010900,0,"43,000",40507.072360659484
957,광주광역시 서구 금호동,호반리젠시빌3차,84.7555,202307,28,2023-07-28,13,22,41,3.5,2914013000,0,"34,400",31679.724833886605
221,광주광역시 광산구 우산동,어등하이빌,59.67,202307,28,2023-07-28,13,31,35,3.5,2920010900,0,"13,900",18988.832519920077
10,광주광역시 광산구 도산동,우방아이유쉘,79.6397,202307,28,2023-07-28,12,7,19,3.5,2920010200,1,"30,900",35774.866934800986
129,광주광역시 광산구 신가동,수완지구호반베르디움1차,84.884,202307,28,2023-07-28,13,11,35,3.5,2920011900,0,"65,500",35084.75690384209
11,광주광역시 광산구 도산동,우방아이유쉘,79.6397,202307,28,2023-07-28,12,7,19,3.5,2920010200,1,"30,900",35774.866934800986
94,광주광역시 광산구 송정동,송정역모아엘가아파트,62.557,202307,28,2023-07-28,12,5,17,3.5,2920010100,2,"30,000",32659.72541544726
519,광주광역시 동구 산수동,무등산그린웰로제비앙,84.9377,202307,28,2023-07-28,15,4,7,3.5,2911011000,0,"44,500",41978.434057512786
18,광주광역시 광산구 도산동,호반2차,59.95,202307,28,2023-07-28,8,25,19,3.5,2920010200,1,"14,300",21747.594881271478
183,광주광역시 광산구 신창동,신창부영,84.7886,202307,28,2023-07-28,2,18,38,3.5,2920011800,0,"24,000",30824.93121028552
1,광주광역시 광산구 도산동,대덕1,39.15,202307,28,2023-07-28,7,33,19,3.5,2920010200,1,"7,200",12659.475558679085
579,광주광역시 북구 각화동,각화센트럴파크3차,59.9987,202307,28,2023-07-28,3,0,25,3.5,2917011300,0,"26,090",35013.623785289004
585,광주광역시 북구 각화동,각화센트럴파크서희스타힐스,84.9796,202307,28,2023-07-28,27,3,25,3.5,2917011300,0,"42,800",41122.50762310391
435,광주광역시 남구 주월동,극동마이다스빌2차,43.5572,202307,28,2023-07-28,15,21,16,3.5,2915510600,0,"11,000",21870.912459929474
968,광주광역시 서구 농성동,농성SKVIEWCentral,84.9752,202307,28,2023-07-28,15,4,12,3.5,2914010600,2,"57,500",40911.435853394214
729,광주광역시 북구 신용동,광주첨단2지구호반베르디움2단지,84.9419,202307,29,2023-07-29,11,10,32,3.5,2917013000,0,"54,000",36540.90453096107
730,광주광역시 북구 신용동,광주첨단2지구호반베르디움2단지,84.984,202307,29,2023-07-29,11,10,32,3.5,2917013000,0,"53,000",36551.05561367562
511,광주광역시 동구 계림동,두산위브3차(두산위브더파크),39.9452,202307,29,2023-07-29,18,3,26,3.5,2911010900,0,"22,200",31809.31494059181
614,광주광역시 북구 동림동,우미2,59.79,202307,29,2023-07-29,19,32,22,3.5,2917010800,0,"10,000",19998.570801983587
336,광주광역시 광산구 하남동,부영사랑으로,84.8198,202307,29,2023-07-29,15,14,12,3.5,2920012500,0,"28,400",33723.075235704426
546,광주광역시 동구 용산동,용산지구모아엘가에듀파크,84.9024,202307,29,2023-07-29,11,4,18,3.5,2911012600,1,"48,000",41693.1119153006
12,광주광역시 광산구 도산동,우방아이유쉘,79.6397,202307,29,2023-07-29,7,7,19,3.5,2920010200,1,"29,300",35444.025514356326
578,광주광역시 북구 각화동,각화골드클래스,84.9701,202307,29,2023-07-29,16,6,25,3.5,2917011300,0,"38,000",38889.857397538144
387,광주광역시 남구 봉선동,봉선동제일풍경채엘리트파크,84.968,202307,29,2023-07-29,5,7,39,3.5,2915511500,0,"84,500",38181.334284944925
595,광주광역시 북구 각화동,힐스테이트각화,79.9219,202307,29,2023-07-29,19,5,25,3.5,2917011300,0,"40,300",38371.98473257711
501,광주광역시 동구 계림동,그랜드센트럴,59.9055,202307,29,2023-07-29,30,3,26,3.5,2911010900,0,"40,000",37416.12903616903
111,광주광역시 광산구 수완동,우미린2차,84.9626,202307,29,2023-07-29,2,15,17,3.5,2920011400,0,"44,800",32391.6183176185
1077,광주광역시 서구 치평동,호반,59.91,202307,29,2023-07-29,7,25,32,3.5,2914012000,0,"19,100",23799.320949307177
173,광주광역시 광산구 신창동,신창3차호반베르디움,69.4646,202307,29,2023-07-29,13,18,38,3.5,2920011800,0,"30,500",27857.884674604516
818,광주광역시 북구 용두동,첨단진아리채,84.9821,202307,29,2023-07-29,20,3,11,3.5,2917013100,0,"45,800",40674.01070667384
252,광주광역시 광산구 운남동,우방아이유쉘,59.7699,202307,29,2023-07-29,8,8,31,3.5,2920012000,0,"29,150",30205.123753300402
95,광주광역시 광산구 송정동,송정역숲안애2차,76.447,202307,29,2023-07-29,10,2,17,3.5,2920010100,2,"36,300",37379.031264143065
956,광주광역시 서구 금호동,진흥더블파크,120.297,202307,29,2023-07-29,4,17,41,3.5,2914013000,0,"51,000",42158.09905867232
155,광주광역시 광산구 신창동,신가부영,84.9873,202307,29,2023-07-29,13,22,38,3.5,2920011800,0,"27,000",29597.347917294595
239,광주광역시 광산구 우산동,하남주공(2단지),44.94,202307,29,2023-07-29,11,32,35,3.5,2920010900,0,"8,500",14803.986434772145
1041,광주광역시 서구 유촌동,상무버들마을주공2,59.97,202307,29,2023-07-29,8,24,7,3.5,2914011600,0,"19,800",24407.222482748795
805,광주광역시 북구 오치동,주공,45.0,202307,29,2023-07-29,12,31,23,3.5,2917011500,0,"6,800",16468.787142028566
788,광주광역시 북구 오치동,럭키,84.9,202307,29,2023-07-29,11,32,23,3.5,2917011500,0,"17,000",25522.405034120195
784,광주광역시 북구 연제동,힐스테이트연제,82.411,202307,29,2023-07-29,1,3,21,3.5,2917012900,0,"46,300",38786.430423665326
130,광주광역시 광산구 신가동,수완지구호반베르디움1차,84.9173,202307,29,2023-07-29,15,11,35,3.5,2920011900,0,"60,000",35225.12271321658
101,광주광역시 광산구 수완동,모아엘가,79.8427,202307,29,2023-07-29,15,14,17,3.5,2920011400,0,"59,000",32518.140307546128
758,광주광역시 북구 양산동,일신2차,59.985,202307,29,2023-07-29,14,26,14,3.5,2917012800,0,"17,400",22727.462366506457
757,광주광역시 북구 양산동,일신1차,59.785,202307,29,2023-07-29,16,27,14,3.5,2917012800,0,"14,700",22310.739105091896
982,광주광역시 서구 동천동,우미린,84.9679,202307,29,2023-07-29,5,16,14,3.5,2914013300,0,"54,000",34234.89213474747
848,광주광역시 북구 운암동,블루시안2차,84.8051,202307,29,2023-07-29,10,16,21,3.5,2917010900,0,"26,500",33449.050319100264
849,광주광역시 북구 운암동,우성,59.96,202307,29,2023-07-29,8,27,21,3.5,2917010900,0,"15,200",21816.9063813854
920,광주광역시 서구 금호동,금호2지구도시공사,59.94,202307,29,2023-07-29,12,24,41,3.5,2914013000,0,"16,700",24628.41171221109
976,광주광역시 서구 동천동,동천센트럴파크,84.99,202307,29,2023-07-29,7,16,14,3.5,2914013300,0,"33,800",34372.557418554556
830,광주광역시 북구 용봉동,용봉동아델리움인비엔날레,84.8097,202307,29,2023-07-29,5,6,19,3.5,2917010700,0,"42,000",38129.85400146479
671,광주광역시 북구 문흥동,우성,96.64,202307,30,2023-07-30,8,33,26,3.5,2917011200,0,"17,000",27650.74613074446
1129,광주광역시 서구 화정동,유니버시아드힐스테이트3단지,84.98,202307,30,2023-07-30,22,7,42,3.5,2914011900,1,"60,000",39841.25402703276
865,광주광역시 북구 일곡동,대우,54.282,202307,30,2023-07-30,6,25,30,3.5,2917012700,0,"12,500",21307.066168168094
814,광주광역시 북구 용두동,첨단용두산이고운아파트,84.9607,202307,30,2023-07-30,11,5,11,3.5,2917013100,0,"42,800",39071.663899611216
943,광주광역시 서구 금호동,종원팰리스빌,84.9831,202307,30,2023-07-30,4,21,41,3.5,2914013000,0,"28,000",31639.92497325549
550,광주광역시 동구 월남동,월남호반베르디움2차,59.9816,202307,30,2023-07-30,14,7,2,3.5,2911012300,0,"24,500",34397.17690863181
349,광주광역시 남구 노대동,송화마을휴먼시아5단지,84.93,202307,30,2023-07-30,6,16,3,3.5,2915510700,0,"28,800",33768.9537900188
288,광주광역시 광산구 월계동,호반1차,59.95,202307,30,2023-07-30,4,28,18,3.5,2920011500,0,"23,000",19981.000688952394
737,광주광역시 북구 신용동,첨단2지구중흥에스-클래스,84.9976,202307,30,2023-07-30,21,8,32,3.5,2917013000,0,"54,700",38217.6899816636
1021,광주광역시 서구 쌍촌동,상무엘리체,84.981,202307,30,2023-07-30,6,5,39,3.5,2914011800,2,"45,500",39787.66507887654
695,광주광역시 북구 본촌동,힐스테이트본촌,84.9976,202307,30,2023-07-30,18,4,15,3.5,2917012600,0,"48,700",40040.54784994153
13,광주광역시 광산구 도산동,카이스트빌1차,34.0522,202307,31,2023-07-31,9,21,19,3.5,2920010200,1,"8,600",17572.67288540164
1030,광주광역시 서구 쌍촌동,우미아트빌2,84.6985,202307,31,2023-07-31,8,21,39,3.5,2914011800,2,"43,000",31838.50717213005
551,광주광역시 동구 월남동,월남호반베르디움2차,78.2705,202307,31,2023-07-31,8,7,2,3.5,2911012300,0,"30,500",38409.956673299894
528,광주광역시 동구 소태동,진아하이빌,59.9611,202307,31,2023-07-31,3,20,9,3.5,2911011900,1,"19,000",27146.29516803054
914,광주광역시 서구 광천동,e편한세상,113.7384,202307,31,2023-07-31,9,13,9,3.5,2914011500,0,"64,500",42945.0693536764
1136,광주광역시 서구 화정동,해광샹그릴라센트럴337,54.6212,202307,31,2023-07-31,2,6,42,3.5,2914011900,1,"17,700",31698.660610725638
1018,광주광역시 서구 쌍촌동,빛고을파크,59.82,202307,31,2023-07-31,7,32,39,3.5,2914011800,2,"13,100",20264.478165472858
995,광주광역시 서구 마륵동,상무자이,170.8552,202307,31,2023-07-31,3,15,7,3.5,2914013100,2,"90,000",55319.8279638649
118,광주광역시 광산구 신가동,대방노블랜드,84.9366,202307,31,2023-07-31,20,14,35,3.5,2920011900,0,"48,500",34058.109241677914
542,광주광역시 동구 용산동,광주용산지구2BL계룡리슈빌더포레스트아파트,76.5319,202307,31,2023-07-31,5,4,18,3.5,2911012600,1,"39,200",39277.8210264449
566,광주광역시 동구 학동,학1마을,59.97,202307,31,2023-07-31,4,16,20,3.5,2911012200,2,"22,000",29206.280580196995
749,광주광역시 북구 신용동,한양수자인리버뷰,65.6043,202307,31,2023-07-31,3,9,32,3.5,2917013000,0,"34,000",31849.744129677303
896,광주광역시 북구 임동,임동중흥에스클래스센텀파크,84.9506,202307,31,2023-07-31,17,2,9,3.5,2917010500,0,"53,000",40971.777896358166
747,광주광역시 북구 신용동,한양수자인리버뷰,65.5173,202307,31,2023-07-31,6,9,32,3.5,2917013000,0,"33,700",32027.271685123444
739,광주광역시 북구 신용동,첨단자이1단지,84.9893,202307,31,2023-07-31,6,13,32,3.5,2917013000,0,"41,800",34718.9836442871
734,광주광역시 북구 신용동,용두주공,49.29,202307,31,2023-07-31,6,25,32,3.5,2917013000,0,"12,450",20101.193275216036
298,광주광역시 광산구 월곡동,한성2차,59.04,202307,31,2023-07-31,4,32,10,3.5,2920012800,0,"11,160",17766.186187675223
725,광주광역시 북구 신용동,광주첨단2지구사랑으로부영,60.4624,202307,31,2023-07-31,21,10,32,3.5,2917013000,0,"28,200",31300.13061877573
277,광주광역시 광산구 월계동,일신,92.205,202307,31,2023-07-31,1,28,18,3.5,2920011500,0,"21,000",27559.768353299238
806,광주광역시 북구 오치동,주공,45.0,202307,31,2023-07-31,10,31,23,3.5,2917011500,0,"7,700",16336.450573850423
1093,광주광역시 서구 풍암동,우미광장,59.955,202307,31,2023-07-31,6,23,26,3.5,2914012800,0,"16,100",24751.6986563392
1098,광주광역시 서구 풍암동,중흥호반,59.55,202307,31,2023-07-31,2,23,26,3.5,2914012800,0,"19,000",24389.37258650828
508,광주광역시 동구 계림동,두산위브2차,59.8997,202307,31,2023-07-31,4,5,26,3.5,2911010900,0,"34,500",34692.682845920324
906,광주광역시 북구 중흥동,프라임아너팰리스,77.8405,202307,31,2023-07-31,18,6,7,3.5,2917010100,0,"26,800",37322.471700879745
240,광주광역시 광산구 운남동,남양,76.14,202307,31,2023-07-31,12,25,31,3.5,2920012000,0,"21,500",25902.713762120344
836,광주광역시 북구 용봉동,현대,84.92,202307,31,2023-07-31,8,33,19,3.5,2917010700,0,"18,550",24832.377922216896
654,광주광역시 북구 매곡동,호반2,59.95,202307,31,2023-07-31,20,28,8,3.5,2917011700,0,"11,000",22121.062211670447
232,광주광역시 광산구 우산동,우산동중흥s-클래스리버티,84.9543,202307,31,2023-07-31,4,8,35,3.5,2920010900,0,"36,500",36009.05841873074
618,광주광역시 북구 동림동,운암산코오롱하늘채,84.6815,202307,31,2023-07-31,19,5,22,3.5,2917010800,0,"45,400",39522.94460300356
748,광주광역시 북구 신용동,한양수자인리버뷰,65.5173,202307,31,2023-07-31,6,9,32,3.5,2917013000,0,"33,700",32027.271685123444
218,광주광역시 광산구 우산동,송광1,59.94,202307,31,2023-07-31,9,29,35,3.5,2920010900,0,"8,000",19790.933656694833
871,광주광역시 북구 일곡동,진로,59.36,202307,31,2023-07-31,13,26,30,3.5,2917012700,0,"17,000",22493.807000976056
596,광주광역시 북구 각화동,힐스테이트각화,84.9442,202307,31,2023-07-31,13,5,25,3.5,2917011300,0,"45,500",39185.94373863703
89,광주광역시 광산구 송정동,마이다스빌,50.51,202307,31,2023-07-31,1,24,17,3.5,2920010100,2,"8,850",19511.234460647218
204,광주광역시 광산구 쌍암동,힐스테이트리버파크,84.95,202307,31,2023-07-31,10,4,15,3.5,2920011600,0,"63,200",38429.15582612064
1103,광주광역시 서구 풍암동,현대,59.95,202307,31,2023-07-31,4,23,26,3.5,2914012800,0,"15,400",24618.15649638977
117,광주광역시 광산구 신가동,대방노블랜드,84.9366,202307,31,2023-07-31,3,14,35,3.5,2920011900,0,"49,000",32933.248412165325
